Credit_Score,City,Gender,Age,Customer_Since,Current_Account_Balance,Num_of_products,UPI_Enabled,Estimated_Yearly_Income,Customer_Status,Age_Group
577,Bengaluru,Female,50,8,1503734.882,2,No,211359,Retained,Mid
428,Bengaluru,Female,35,6,1620063.0,2,No,237781,Retained,Mid
509,Mumbai,Female,39,4,1022460.316,2,Yes,89937,Retained,Mid
552,Mumbai,Male,42,7,2024233.062,4,Yes,58831,Retained,Mid
533,Mumbai,Male,32,1,948633.9113,4,Yes,504842,Retained,Mid
483,Bengaluru,Female,48,5,0.0,4,Yes,271618,Retained,Mid
609,Delhi,Female,41,4,1894051.03,2,Yes,225100,Retained,Mid
613,Delhi,Female,64,4,899086.7309,4,No,187023,Churned,Old
598,Delhi,Female,38,4,0.0,4,No,194790,Retained,Mid
533,Bengaluru,Male,54,6,584766.2382,2,No,129729,Retained,Old
406,Bengaluru,Female,39,8,0.0,4,Yes,29379,Retained,Mid
579,Bengaluru,Female,64,6,0.0,5,Yes,105237,Churned,Old
374,Mumbai,Male,39,7,1248510.898,4,Yes,518760,Retained,Mid
568,Bengaluru,Female,48,3,1060265.275,2,Yes,39336,Retained,Mid
507,Bengaluru,Female,54,0,0.0,2,Yes,538471,Churned,Old
561,Delhi,Male,70,4,0.0,4,Yes,160123,Retained,Old
375,Bengaluru,Male,30,7,0.0,2,Yes,283162,Retained,Young
386,Mumbai,Male,42,4,1913466.477,4,Yes,303995,Retained,Mid
479,Mumbai,Male,48,6,1090994.885,2,Yes,277214,Retained,Mid
402,Mumbai,Female,42,4,1317876.145,4,Yes,471425,Retained,Mid
687,Delhi,Male,44,2,1409731.378,2,Yes,492163,Retained,Mid
422,Bengaluru,Male,54,8,1292648.253,4,Yes,201155,Retained,Old
399,Bengaluru,Male,39,6,1328165.811,2,Yes,10788,Retained,Mid
574,Bengaluru,Female,26,0,1167017.381,2,No,164082,Retained,Young
648,Bengaluru,Male,62,1,1114718.696,2,Yes,518966,Retained,Old
587,Delhi,Male,39,1,1530584.178,2,Yes,343140,Retained,Mid
583,Delhi,Female,38,8,0.0,2,Yes,182736,Retained,Mid
568,Delhi,Male,45,8,2256644.466,2,No,247168,Retained,Mid
576,Delhi,Male,85,4,0.0,5,No,308287,Churned,Old
614,Mumbai,Female,44,4,1382061.887,2,Yes,54148,Retained,Mid
558,Bengaluru,Female,38,5,1974522.283,4,Yes,243400,Retained,Mid
535,Bengaluru,Male,45,4,0.0,2,Yes,404209,Retained,Mid
568,Mumbai,Female,45,8,1749577.02,4,No,146005,Retained,Mid
653,Bengaluru,Female,44,1,1911175.037,2,Yes,472616,Retained,Mid
515,Bengaluru,Male,27,7,1598986.855,2,Yes,164710,Retained,Young
510,Mumbai,Male,42,6,1995328.605,2,Yes,364486,Retained,Mid
427,Delhi,Female,41,3,871340.1964,2,Yes,184222,Retained,Mid
417,Mumbai,Male,47,7,2104718.307,4,No,63294,Retained,Mid
536,Mumbai,Male,32,7,2115808.388,2,Yes,110803,Retained,Mid
551,Delhi,Male,38,4,0.0,4,Yes,16920,Retained,Mid
352,Bengaluru,Female,50,8,2088086.928,2,Yes,302109,Churned,Mid
505,Bengaluru,Male,36,8,1655352.361,2,Yes,528015,Retained,Mid
387,Bengaluru,Male,56,8,0.0,4,No,336872,Churned,Old
537,Mumbai,Male,31,5,2597758.33,2,Yes,339331,Retained,Mid
635,Mumbai,Female,98,8,1911055.479,4,Yes,335649,Retained,Old
526,Bengaluru,Female,27,4,1864098.002,2,Yes,451241,Retained,Young
484,Delhi,Male,23,8,1223038.926,4,No,101492,Retained,Young
470,Delhi,Female,23,7,0.0,4,Yes,307205,Retained,Young
441,Bengaluru,Female,31,8,0.0,2,Yes,22857,Retained,Mid
336,Bengaluru,Female,38,8,0.0,4,No,17903,Retained,Mid
692,Mumbai,Male,44,2,1248483.095,4,No,65688,Retained,Mid
457,Delhi,Female,42,4,1228444.355,2,No,243403,Retained,Mid
692,Bengaluru,Male,50,3,0.0,4,Yes,484632,Retained,Mid
485,Bengaluru,Female,42,2,0.0,2,No,332003,Retained,Mid
397,Bengaluru,Female,38,3,0.0,4,Yes,345163,Retained,Mid
518,Bengaluru,Male,48,8,0.0,4,Yes,398585,Retained,Mid
682,Delhi,Male,91,4,1256809.108,2,Yes,214557,Retained,Old
554,Bengaluru,Female,38,6,0.0,4,No,358061,Retained,Mid
549,Mumbai,Female,41,6,1042117.105,2,Yes,409331,Retained,Mid
563,Delhi,Male,31,4,0.0,4,No,380510,Retained,Mid
552,Bengaluru,Female,79,7,2694101.646,2,No,526478,Churned,Old
692,Delhi,Female,22,2,0.0,4,Yes,26535,Retained,Young
544,Bengaluru,Female,100,2,0.0,4,Yes,193936,Retained,Old
569,Bengaluru,Female,67,4,0.0,4,No,304966,Retained,Old
440,Mumbai,Male,39,6,1667694.21,4,Yes,543190,Retained,Mid
692,Delhi,Male,69,4,1543530.947,2,Yes,183469,Retained,Old
534,Mumbai,Female,92,6,2104852.675,2,Yes,511185,Retained,Old
574,Delhi,Male,56,4,1041434.704,2,No,381282,Retained,Old
533,Bengaluru,Male,77,6,0.0,2,Yes,243732,Churned,Old
539,Bengaluru,Male,45,4,1859141.558,4,Yes,168874,Retained,Mid
516,Bengaluru,Male,48,7,733078.3708,2,Yes,17487,Retained,Mid
625,Mumbai,Male,51,2,1682813.561,4,No,52469,Retained,Old
579,Bengaluru,Female,36,3,2109745.282,2,Yes,216930,Churned,Mid
633,Delhi,Female,36,4,1469650.144,4,Yes,89751,Retained,Mid
514,Bengaluru,Female,47,4,2000419.151,2,Yes,547077,Retained,Mid
483,Bengaluru,Male,61,4,0.0,4,Yes,64747,Retained,Old
552,Bengaluru,Female,27,4,1382565.348,2,Yes,166970,Churned,Young
518,Mumbai,Female,41,5,1153023.901,2,No,498813,Retained,Mid
451,Bengaluru,Male,44,4,1826167.496,4,Yes,472978,Retained,Mid
416,Mumbai,Male,48,7,2111101.743,2,Yes,107094,Retained,Mid
479,Mumbai,Male,59,1,1923776.018,4,Yes,86527,Churned,Old
535,Bengaluru,Male,42,2,0.0,4,Yes,21008,Retained,Mid
609,Bengaluru,Female,32,1,0.0,4,No,346731,Retained,Mid
487,Mumbai,Female,80,1,1606619.912,2,No,247653,Churned,Old
531,Bengaluru,Male,42,4,1084719.397,2,No,541666,Churned,Mid
544,Bengaluru,Male,34,5,1412928.518,2,Yes,110876,Retained,Mid
544,Delhi,Female,35,1,1771035.784,2,No,304784,Retained,Mid
483,Mumbai,Female,48,2,1570009.161,4,Yes,115211,Retained,Mid
441,Bengaluru,Male,31,6,0.0,4,No,538794,Retained,Mid
438,Bengaluru,Female,42,1,1776278.412,2,Yes,445256,Retained,Mid
383,Bengaluru,Male,26,7,1661014.599,4,Yes,502101,Retained,Young
433,Delhi,Male,42,4,0.0,4,No,18527,Retained,Mid
351,Mumbai,Female,54,4,955319.9533,4,No,101099,Retained,Old
423,Delhi,Male,32,4,1957766.547,4,No,397718,Retained,Mid
531,Mumbai,Female,34,2,2126197.375,4,No,68998,Retained,Mid
556,Mumbai,Male,74,4,2264884.16,2,No,25267,Churned,Old
589,Mumbai,Female,34,8,1835006.82,2,Yes,35400,Retained,Mid
448,Bengaluru,Male,77,2,2347140.473,2,Yes,436960,Churned,Old
428,Bengaluru,Female,41,1,0.0,2,Yes,440283,Retained,Mid
557,Delhi,Female,34,6,1568404.796,4,Yes,495280,Retained,Mid
666,Bengaluru,Male,45,8,1748069.82,2,Yes,74103,Churned,Mid
440,Mumbai,Female,85,1,1079540.259,2,No,261439,Retained,Old
470,Mumbai,Male,34,4,636788.0342,2,Yes,397963,Retained,Mid
487,Mumbai,Female,67,8,2361856.316,2,Yes,375048,Retained,Old
448,Bengaluru,Female,38,7,1566909.518,2,No,319179,Retained,Mid
562,Delhi,Female,32,8,0.0,4,No,30037,Retained,Mid
692,Bengaluru,Male,44,1,1314126.07,4,Yes,80368,Retained,Mid
455,Delhi,Female,24,3,1441264.941,2,Yes,235328,Churned,Young
491,Bengaluru,Female,34,7,0.0,4,Yes,465540,Retained,Mid
452,Delhi,Female,35,4,0.0,4,Yes,149064,Retained,Mid
608,Mumbai,Female,44,2,1690679.815,2,Yes,244639,Retained,Mid
548,Bengaluru,Male,47,4,1823412.54,2,Yes,223993,Retained,Mid
508,Bengaluru,Male,82,6,1613750.786,4,Yes,414843,Retained,Old
597,Delhi,Male,45,3,1091275.738,4,Yes,344319,Retained,Mid
454,Mumbai,Female,45,8,1949604.152,2,Yes,62683,Churned,Mid
570,Bengaluru,Female,42,1,0.0,4,Yes,447848,Retained,Mid
512,Bengaluru,Female,77,8,1423620.014,2,Yes,320147,Churned,Old
557,Delhi,Male,26,8,1670056.992,2,Yes,333062,Retained,Young
522,Bengaluru,Female,44,3,0.0,4,No,469784,Retained,Mid
596,Delhi,Male,91,1,0.0,4,Yes,487097,Retained,Old
605,Bengaluru,Female,41,4,0.0,4,Yes,523066,Retained,Mid
431,Delhi,Female,42,4,0.0,4,Yes,451647,Retained,Mid
453,Bengaluru,Female,47,4,1626269.568,2,Yes,260626,Retained,Mid
466,Bengaluru,Male,28,4,0.0,4,Yes,431661,Retained,Young
544,Bengaluru,Female,42,4,0.0,2,Yes,363139,Retained,Mid
472,Mumbai,Male,50,2,1583107.818,2,No,283618,Churned,Mid
560,Bengaluru,Female,19,7,1825656.161,4,Yes,541345,Retained,Young
411,Mumbai,Male,42,5,2218147.6,4,No,343324,Retained,Mid
453,Mumbai,Male,51,4,1625948.364,2,Yes,205091,Retained,Old
495,Bengaluru,Male,36,4,0.0,2,Yes,217282,Churned,Mid
400,Delhi,Male,80,7,0.0,4,No,383198,Retained,Old
512,Bengaluru,Male,34,5,0.0,2,Yes,45064,Churned,Mid
584,Bengaluru,Female,42,7,0.0,4,Yes,392,Retained,Mid
600,Bengaluru,Female,30,7,0.0,4,Yes,291492,Retained,Young
475,Mumbai,Female,57,6,1704418.69,2,Yes,254575,Retained,Old
361,Bengaluru,Male,54,4,0.0,4,Yes,442905,Churned,Old
464,Mumbai,Female,39,5,985786.8523,2,Yes,289123,Retained,Mid
417,Bengaluru,Female,64,5,1953041.604,2,Yes,452170,Retained,Old
514,Mumbai,Female,42,8,1721084.002,4,Yes,141793,Retained,Mid
414,Mumbai,Male,48,4,933652.2722,4,Yes,514478,Retained,Mid
583,Delhi,Female,50,7,0.0,4,Yes,495364,Retained,Mid
369,Mumbai,Male,47,1,1388980.781,2,Yes,329805,Churned,Mid
614,Mumbai,Female,47,2,1822318.55,4,No,484318,Retained,Mid
540,Bengaluru,Female,39,8,0.0,4,Yes,535859,Retained,Mid
409,Mumbai,Female,50,8,2100118.542,2,Yes,414639,Retained,Mid
435,Bengaluru,Female,65,1,0.0,5,Yes,285041,Churned,Old
549,Bengaluru,Male,80,4,648225.7479,5,Yes,455650,Churned,Old
582,Delhi,Female,50,5,0.0,4,Yes,352743,Retained,Mid
489,Bengaluru,Female,39,2,0.0,4,Yes,325995,Retained,Mid
427,Delhi,Male,74,2,1970786.344,2,Yes,176579,Retained,Old
501,Mumbai,Male,41,8,876276.522,2,Yes,375180,Retained,Mid
576,Bengaluru,Female,35,8,999953.5631,4,Yes,471607,Retained,Mid
428,Bengaluru,Male,41,0,0.0,4,Yes,267868,Retained,Mid
633,Bengaluru,Male,36,8,2073320.371,4,No,493856,Churned,Mid
437,Bengaluru,Female,57,8,0.0,4,No,69819,Retained,Old
507,Bengaluru,Female,23,1,1300401.669,4,No,524449,Retained,Young
492,Bengaluru,Female,45,6,0.0,2,No,326995,Retained,Mid
621,Bengaluru,Male,67,4,0.0,2,Yes,211526,Churned,Old
537,Bengaluru,Female,39,6,0.0,4,Yes,36217,Retained,Mid
475,Bengaluru,Male,48,3,0.0,4,Yes,438636,Retained,Mid
429,Bengaluru,Female,34,4,0.0,2,Yes,464025,Retained,Mid
622,Bengaluru,Female,32,4,0.0,4,No,288110,Retained,Mid
535,Mumbai,Female,26,2,2435276.259,2,Yes,62319,Retained,Young
647,Mumbai,Male,36,8,1709914.486,2,Yes,314904,Retained,Mid
566,Mumbai,Male,89,6,1519464.135,4,Yes,476807,Retained,Old
529,Bengaluru,Male,28,5,0.0,4,Yes,2747,Retained,Young
567,Mumbai,Female,51,6,1451594.022,4,Yes,175731,Retained,Old
583,Bengaluru,Female,39,4,0.0,2,Yes,459123,Retained,Mid
595,Bengaluru,Male,41,5,0.0,2,No,416807,Retained,Mid
484,Bengaluru,Male,67,6,0.0,4,Yes,113352,Churned,Old
589,Bengaluru,Female,38,2,2121630.908,4,No,215244,Retained,Mid
527,Bengaluru,Male,50,8,0.0,4,Yes,140726,Retained,Mid
418,Bengaluru,Female,32,4,0.0,4,Yes,445289,Retained,Mid
480,Mumbai,Male,28,7,1587583.583,4,Yes,4595,Retained,Young
661,Bengaluru,Female,35,4,1747182.92,4,Yes,244903,Retained,Mid
573,Bengaluru,Male,36,0,1703745.199,4,Yes,204952,Retained,Mid
541,Bengaluru,Male,23,8,1930644.145,2,Yes,315485,Retained,Young
549,Bengaluru,Female,38,1,1604633.861,4,No,448423,Retained,Mid
353,Mumbai,Male,75,8,1624442.61,4,Yes,166834,Churned,Old
544,Bengaluru,Male,44,8,1558582.218,2,Yes,358249,Retained,Mid
497,Mumbai,Male,47,6,1669673.165,4,Yes,27699,Retained,Mid
622,Delhi,Female,44,4,1422800.05,2,Yes,249585,Retained,Mid
550,Bengaluru,Female,39,4,1313564.379,4,Yes,230694,Retained,Mid
557,Bengaluru,Female,32,2,0.0,4,Yes,386014,Retained,Mid
572,Delhi,Male,54,1,0.0,2,Yes,500799,Churned,Old
408,Mumbai,Female,24,4,1708963.135,4,Yes,219848,Retained,Young
590,Bengaluru,Male,41,1,1508755.432,2,Yes,281511,Retained,Mid
474,Bengaluru,Male,50,4,0.0,4,Yes,47782,Retained,Mid
492,Bengaluru,Male,36,4,0.0,4,No,229327,Retained,Mid
692,Mumbai,Male,36,2,952209.6709,2,No,205263,Retained,Mid
489,Delhi,Male,48,3,0.0,4,Yes,148891,Retained,Mid
496,Delhi,Female,45,2,1857093.143,4,Yes,25300,Retained,Mid
522,Bengaluru,Male,47,8,0.0,2,No,415493,Churned,Mid
543,Delhi,Female,39,4,1167655.568,4,No,156756,Retained,Mid
491,Bengaluru,Female,64,7,2716327.482,2,Yes,256832,Churned,Old
398,Bengaluru,Male,34,6,1856250.553,2,No,16771,Retained,Mid
490,Mumbai,Male,59,6,852267.7465,4,No,348221,Retained,Old
461,Bengaluru,Female,41,1,1903576.306,2,Yes,218136,Retained,Mid
494,Mumbai,Female,41,7,1926257.754,2,Yes,268173,Retained,Mid
657,Mumbai,Male,79,1,799902.0541,4,Yes,47551,Retained,Old
448,Bengaluru,Female,42,3,0.0,4,Yes,138577,Retained,Mid
583,Delhi,Male,50,4,2782290.606,2,Yes,272197,Churned,Mid
560,Bengaluru,Female,65,1,0.0,4,Yes,471345,Retained,Old
388,Bengaluru,Female,28,1,1670823.187,2,Yes,364873,Retained,Young
548,Bengaluru,Female,27,5,2334167.933,2,Yes,409248,Retained,Young
461,Bengaluru,Male,59,3,0.0,2,Yes,151685,Retained,Old
497,Bengaluru,Female,75,7,0.0,4,No,294987,Churned,Old
546,Delhi,Male,38,4,1711045.7,7,Yes,77369,Churned,Mid
531,Bengaluru,Male,41,5,1405099.517,4,No,302537,Retained,Mid
553,Bengaluru,Male,51,4,0.0,4,Yes,160997,Retained,Old
486,Delhi,Male,89,3,0.0,2,Yes,193248,Retained,Old
583,Delhi,Male,45,5,0.0,4,Yes,255561,Retained,Mid
467,Mumbai,Female,36,3,1692477.091,2,Yes,529149,Retained,Mid
618,Bengaluru,Male,36,2,0.0,4,Yes,155031,Retained,Mid
524,Bengaluru,Male,47,8,1852544.86,2,Yes,54687,Retained,Mid
509,Bengaluru,Female,48,5,1168866.524,4,Yes,156524,Retained,Mid
501,Mumbai,Male,54,5,1667404.405,5,Yes,394539,Churned,Old
540,Bengaluru,Female,24,6,0.0,4,Yes,455665,Retained,Young
444,Delhi,Male,41,6,985672.7161,2,No,369270,Retained,Mid
472,Bengaluru,Female,34,2,0.0,4,No,175389,Retained,Mid
535,Bengaluru,Male,31,7,0.0,4,No,357443,Retained,Mid
692,Bengaluru,Female,41,1,1269629.902,4,No,187937,Retained,Mid
529,Bengaluru,Male,45,4,0.0,4,No,510366,Retained,Mid
589,Bengaluru,Female,31,4,0.0,2,Yes,24612,Retained,Mid
494,Mumbai,Female,35,8,1941117.651,4,Yes,483803,Retained,Mid
514,Mumbai,Female,47,3,1331378.321,2,Yes,143704,Churned,Mid
504,Bengaluru,Female,31,4,0.0,4,Yes,532379,Retained,Mid
396,Mumbai,Female,42,8,1449076.455,4,Yes,397264,Retained,Mid
545,Bengaluru,Male,69,2,1135432.682,2,Yes,173195,Retained,Old
471,Mumbai,Female,48,0,1897114.879,2,No,25211,Retained,Mid
537,Bengaluru,Female,47,4,1725076.425,4,Yes,106201,Retained,Mid
616,Mumbai,Male,51,4,1719618.393,4,Yes,9583,Churned,Old
474,Bengaluru,Female,65,2,2067732.493,2,No,112042,Retained,Old
600,Bengaluru,Female,61,5,1312511.957,2,Yes,338368,Retained,Old
600,Bengaluru,Male,36,4,0.0,4,Yes,315398,Retained,Mid
357,Bengaluru,Female,41,2,2321004.944,4,Yes,339622,Retained,Mid
456,Delhi,Male,28,6,1610941.525,2,Yes,314177,Retained,Young
622,Mumbai,Female,51,4,2023559.321,2,No,476400,Churned,Old
541,Bengaluru,Female,45,8,443258.9822,2,Yes,374843,Retained,Mid
434,Bengaluru,Female,41,6,980451.4472,2,No,429420,Retained,Mid
687,Bengaluru,Male,31,7,0.0,4,No,403694,Retained,Mid
570,Bengaluru,Female,47,4,2397966.74,2,Yes,420668,Churned,Mid
660,Delhi,Female,45,6,0.0,4,Yes,486375,Retained,Mid
523,Bengaluru,Female,32,4,1119026.126,2,Yes,453757,Retained,Mid
484,Bengaluru,Male,45,6,1543686.728,2,No,63852,Retained,Mid
462,Delhi,Male,41,8,2106020.017,2,Yes,148181,Churned,Mid
536,Bengaluru,Female,35,8,1133424.097,2,No,513860,Retained,Mid
518,Bengaluru,Female,79,3,0.0,4,Yes,192266,Retained,Old
570,Bengaluru,Female,48,8,0.0,4,Yes,400723,Retained,Mid
554,Delhi,Female,32,2,1381998.816,2,Yes,189011,Retained,Mid
517,Delhi,Female,31,2,0.0,4,No,321038,Retained,Mid
614,Delhi,Male,18,8,0.0,2,Yes,519586,Retained,Young
398,Mumbai,Female,30,1,893953.6643,4,Yes,460221,Retained,Young
460,Bengaluru,Female,44,4,0.0,4,No,220914,Retained,Mid
491,Delhi,Female,74,5,1284297.319,4,Yes,239496,Churned,Old
555,Bengaluru,Female,80,8,810461.2392,2,Yes,471640,Retained,Old
620,Bengaluru,Female,31,5,1890842.983,2,Yes,148288,Retained,Mid
493,Bengaluru,Female,39,2,1732060.885,2,No,451568,Retained,Mid
439,Bengaluru,Female,19,0,952874.8497,2,Yes,402079,Retained,Young
531,Mumbai,Male,75,3,1467664.361,4,No,530167,Retained,Old
348,Mumbai,Female,50,1,839076.8063,2,Yes,156440,Retained,Mid
587,Bengaluru,Female,39,8,0.0,4,Yes,196157,Retained,Mid
401,Bengaluru,Female,69,3,2362934.668,4,Yes,411414,Churned,Old
391,Mumbai,Male,26,3,2482560.377,4,No,497684,Retained,Young
644,Mumbai,Male,62,4,1983880.341,2,Yes,45286,Churned,Old
417,Delhi,Female,41,1,0.0,2,No,371200,Churned,Mid
533,Bengaluru,Male,41,2,1991598.04,2,Yes,240604,Retained,Mid
557,Bengaluru,Female,56,0,0.0,4,Yes,99667,Retained,Old
635,Bengaluru,Female,19,0,1611395.918,4,Yes,296729,Retained,Young
629,Delhi,Male,36,8,0.0,2,Yes,270751,Retained,Mid
582,Bengaluru,Female,42,8,2315834.05,2,Yes,233671,Retained,Mid
569,Delhi,Female,39,2,2356051.056,4,Yes,151581,Retained,Mid
511,Bengaluru,Female,45,5,0.0,4,No,368349,Retained,Mid
453,Delhi,Female,38,3,0.0,2,No,338173,Retained,Mid
574,Delhi,Female,92,4,1435502.151,2,Yes,78364,Retained,Old
670,Delhi,Male,56,3,925020.2405,2,Yes,77732,Churned,Old
631,Mumbai,Female,64,2,1590652.683,2,Yes,369609,Retained,Old
505,Delhi,Female,44,0,0.0,4,Yes,104156,Retained,Mid
600,Delhi,Female,39,7,1649491.929,2,Yes,44062,Retained,Mid
557,Bengaluru,Female,19,4,1279832.449,4,Yes,106008,Retained,Young
692,Bengaluru,Male,45,6,891015.2435,2,No,512106,Retained,Mid
540,Mumbai,Male,31,4,1248064.484,4,No,58005,Retained,Mid
432,Bengaluru,Female,34,3,0.0,2,Yes,116688,Retained,Mid
530,Mumbai,Female,38,2,1056461.108,4,No,530427,Retained,Mid
596,Bengaluru,Female,56,0,0.0,4,Yes,505092,Retained,Old
584,Bengaluru,Female,39,3,1167264.216,2,Yes,146614,Retained,Mid
489,Mumbai,Male,59,7,1540710.6,2,Yes,175188,Churned,Old
648,Bengaluru,Female,54,7,0.0,2,No,342782,Retained,Old
443,Bengaluru,Male,27,5,0.0,2,Yes,274533,Churned,Young
531,Bengaluru,Female,41,1,0.0,4,Yes,414579,Retained,Mid
535,Bengaluru,Female,34,4,1206642.103,2,No,136471,Retained,Mid
440,Bengaluru,Female,35,7,0.0,4,No,112030,Retained,Mid
405,Mumbai,Female,39,2,1560396.973,4,No,516030,Retained,Mid
481,Bengaluru,Male,34,6,0.0,4,No,133646,Retained,Mid
627,Bengaluru,Male,32,7,0.0,4,Yes,275510,Retained,Mid
511,Mumbai,Male,64,8,1450098.405,4,No,34601,Churned,Old
439,Bengaluru,Male,24,3,0.0,4,Yes,542930,Retained,Young
591,Bengaluru,Male,34,8,1440973.14,4,Yes,268994,Retained,Mid
540,Bengaluru,Female,74,5,0.0,4,Yes,41931,Retained,Old
692,Delhi,Male,31,8,0.0,4,Yes,259778,Retained,Mid
491,Mumbai,Female,39,1,1289788.626,4,Yes,357219,Retained,Mid
494,Mumbai,Male,24,2,1356027.189,4,No,349496,Retained,Young
540,Bengaluru,Male,36,2,0.0,4,Yes,420004,Retained,Mid
483,Bengaluru,Male,72,6,0.0,2,Yes,71828,Churned,Old
552,Delhi,Female,32,0,0.0,2,Yes,96205,Retained,Mid
559,Delhi,Female,39,7,1220865.44,4,Yes,60954,Retained,Mid
505,Mumbai,Female,39,0,857984.2436,2,Yes,47243,Retained,Mid
489,Mumbai,Female,51,3,1899019.205,4,Yes,304806,Retained,Old
452,Mumbai,Female,50,5,1317846.873,2,Yes,113168,Churned,Mid
574,Mumbai,Female,91,1,1582195.596,4,Yes,237018,Churned,Old
605,Delhi,Male,59,4,1498146.784,4,No,510950,Churned,Old
556,Delhi,Female,32,1,1417099.953,2,Yes,178186,Retained,Mid
574,Delhi,Male,74,3,0.0,4,Yes,93522,Retained,Old
573,Bengaluru,Male,47,5,1134594.629,2,No,493074,Retained,Mid
459,Bengaluru,Female,34,0,1372855.039,2,Yes,238533,Retained,Mid
557,Bengaluru,Female,39,3,1817985.623,2,Yes,102098,Retained,Mid
692,Bengaluru,Female,36,8,0.0,2,Yes,13321,Churned,Mid
348,Delhi,Male,45,8,0.0,4,Yes,77725,Retained,Mid
581,Bengaluru,Female,30,5,1572986.414,2,Yes,183727,Retained,Young
553,Bengaluru,Female,35,4,1096250.096,2,Yes,320445,Retained,Mid
557,Bengaluru,Male,44,4,1749546.453,2,No,349023,Retained,Mid
413,Bengaluru,Male,39,1,0.0,4,No,252426,Retained,Mid
605,Bengaluru,Male,45,5,0.0,2,No,29214,Retained,Mid
457,Mumbai,Male,45,5,1704864.267,2,Yes,27001,Churned,Mid
662,Mumbai,Female,53,7,1135149.864,4,No,293200,Retained,Old
400,Bengaluru,Female,36,4,948045.6164,2,Yes,514943,Retained,Mid
461,Bengaluru,Male,23,8,1104851.846,2,No,223093,Retained,Young
589,Mumbai,Female,41,5,1121666.024,4,Yes,29117,Retained,Mid
508,Bengaluru,Female,98,6,0.0,4,Yes,298209,Retained,Old
565,Bengaluru,Female,41,3,1166799.02,2,Yes,320946,Retained,Mid
443,Bengaluru,Female,23,1,1150355.046,2,Yes,97404,Retained,Young
544,Bengaluru,Female,23,1,0.0,4,No,181073,Retained,Young
626,Bengaluru,Female,31,7,0.0,4,Yes,472049,Retained,Mid
486,Delhi,Male,27,6,0.0,4,Yes,302076,Retained,Young
437,Bengaluru,Female,44,3,0.0,4,No,386381,Retained,Mid
545,Bengaluru,Male,36,6,0.0,4,Yes,241621,Retained,Mid
471,Bengaluru,Male,28,8,0.0,4,Yes,347518,Retained,Young
540,Bengaluru,Female,74,1,0.0,4,Yes,154973,Retained,Old
389,Bengaluru,Male,62,2,0.0,2,No,255717,Churned,Old
650,Mumbai,Female,30,6,2359758.687,4,Yes,304501,Retained,Young
378,Bengaluru,Female,44,3,1469082.129,2,Yes,207062,Retained,Mid
522,Bengaluru,Female,82,6,0.0,4,Yes,167461,Retained,Old
570,Bengaluru,Female,42,1,1783606.152,2,Yes,440211,Retained,Mid
459,Mumbai,Female,36,3,1353746.551,2,Yes,207222,Retained,Mid
575,Bengaluru,Female,50,2,119441.0057,2,Yes,212345,Retained,Mid
635,Bengaluru,Female,23,2,1323111.529,2,Yes,476303,Retained,Young
386,Bengaluru,Female,69,3,0.0,2,Yes,297024,Churned,Old
557,Bengaluru,Female,47,2,2366036.752,4,Yes,458650,Retained,Mid
396,Delhi,Female,36,7,1966651.681,2,Yes,113336,Retained,Mid
578,Delhi,Male,105,4,0.0,4,Yes,25692,Retained,Old
495,Bengaluru,Female,42,4,1973034.383,4,No,440000,Retained,Mid
519,Bengaluru,Male,38,6,0.0,4,Yes,545145,Retained,Mid
642,Bengaluru,Female,42,3,0.0,2,Yes,333942,Churned,Mid
562,Bengaluru,Female,24,5,0.0,4,Yes,254288,Retained,Young
556,Delhi,Male,24,7,1182950.275,2,Yes,515054,Retained,Young
522,Delhi,Male,41,1,0.0,4,Yes,279523,Retained,Mid
607,Bengaluru,Female,26,8,0.0,4,No,243102,Retained,Young
506,Delhi,Female,42,4,0.0,4,Yes,12219,Retained,Mid
571,Bengaluru,Female,27,2,776216.969,2,Yes,297950,Churned,Young
452,Bengaluru,Male,28,7,1236790.33,2,Yes,319896,Retained,Young
357,Bengaluru,Female,79,6,878339.0818,2,No,135416,Retained,Old
589,Bengaluru,Male,30,4,0.0,2,Yes,162614,Retained,Young
523,Bengaluru,Female,36,4,0.0,4,Yes,419174,Retained,Mid
490,Mumbai,Male,27,7,1423886.575,2,Yes,542108,Churned,Young
455,Delhi,Female,44,3,1969189.588,2,Yes,154285,Churned,Mid
496,Bengaluru,Female,47,0,0.0,4,Yes,170508,Retained,Mid
630,Delhi,Male,51,1,1467777.016,2,Yes,46589,Retained,Old
561,Bengaluru,Male,47,8,867442.2521,2,No,517971,Churned,Mid
566,Bengaluru,Male,36,4,0.0,4,Yes,201027,Retained,Mid
638,Mumbai,Female,44,1,1841029.92,2,Yes,470619,Retained,Mid
447,Mumbai,Female,48,8,1127922.355,5,Yes,360866,Churned,Mid
548,Bengaluru,Female,54,6,1951918.399,2,Yes,281086,Churned,Old
559,Delhi,Male,100,4,0.0,4,Yes,137726,Retained,Old
648,Bengaluru,Female,34,8,0.0,4,Yes,67808,Retained,Mid
519,Mumbai,Female,28,4,1782175.066,2,Yes,511045,Churned,Young
510,Bengaluru,Male,48,5,0.0,5,Yes,380018,Churned,Mid
626,Mumbai,Male,38,6,1819015.604,2,Yes,195570,Churned,Mid
544,Delhi,Female,51,8,1413475.518,2,Yes,275146,Retained,Old
534,Bengaluru,Female,41,7,1170779.379,4,No,58848,Retained,Mid
